"i";"j";"lon";"lat";"PL_1";"PL_2";"PL_3";"PL_4";"PL_5";"PL_6"
"1.0";"28.0";"-34.9004056506572";"-8.077456166542";139.92911687745817;126.07535187334982;131.01017310907534;126.07534993742786;145.6582325882762;143.40806965097008
"1.0";"29.0";"-34.90022418340837";"-8.077456166542";139.73469340045716;125.48176849233967;131.4738552916916;125.481766502612;145.50137347470027;143.30481881360734
"1.0";"30.0";"-34.90004271615954";"-8.077456166542";139.54120792423834;124.87149841367187;131.9272599668971;124.87149636737601;145.34470111525295;143.20381284105213
"1.0";"31.0";"-34.89986124891071";"-8.077456166542";139.34879062263076;124.2436789774336;132.37082390998472;124.24367687162582;145.18826368005494;143.10513105555884
"1.0";"32.0";"-34.89967978166188";"-8.077456166542";139.15757783382617;123.59739126224177;132.80495721160534;123.59738909378774;145.03211145728108;143.00885284196056
"1.0";"33.0";"-34.89949831441305";"-8.077456166542";138.96771214261085;122.93165740221008;133.23004535812893;122.93165516777657;144.87629690567516;142.91505748857674
"1.0";"34.0";"-34.89931684716422";"-8.077456166542";124.85828989789556;96.30773406688678;122.96391685493374;127.85204094943552;132.84824402807132;138.40372412659724
"1.0";"35.0";"-34.89913537991539";"-8.077456166542";128.11865242771282;95.79476654215402;122.32817208612086;121.91143241641618;136.23752282400727;138.6495214530732
"1.0";"36.0";"-34.89895391266656";"-8.077456166542";127.50701719114399;97.27347019891549;127.23374325513196;122.44013604744038;131.55270137919808;138.09867438059285
"1.0";"37.0";"-34.898772445417734";"-8.077456166542";123.45715328228282;92.7330713227235;127.47563197887149;119.65529269968594;130.9125144414589;137.45987028925336
"1.0";"38.0";"-34.898590978168905";"-8.077456166542";138.0440228750595;119.27276379426318;135.23180234042545;119.27276117281747;144.10428338468623;142.48607037371303
"1.0";"39.0";"-34.898409510920075";"-8.077456166542";137.8655875521426;118.46640162015433;135.60955433352777;118.46639890860035;143.95172410194894;142.40880996971975
"1.0";"40.0";"-34.898228043671246";"-8.077456166542";137.6896734034728;117.63210548395278;135.98040947687713;117.6321026777837;143.79993438718535;142.33456990538943
"1.0";"41.0";"-34.898046576422416";"-8.077456166542";137.51647237863068;116.76851454929648;136.3446118606817;116.76851164404061;143.64898563678707;142.2634221662045
"1.0";"42.0";"-34.89786510917359";"-8.077456166542";137.34618192460584;115.87429982849744;136.70239301393153;115.87429681986839;143.49895175095398;142.19543693452894
"1.0";"43.0";"-34.89768364192476";"-8.077456166542";137.17900466908776;114.94821964765914;137.05397273966867;114.94821653177654;143.34990914546452;142.13068238298743
"1.0";"44.0";"-34.89750217467593";"-8.077456166542";137.01514804390203;113.98920061445125;137.39955988302515;113.989197388161;143.2019367560918;142.06922446798572
"1.0";"45.0";"-34.8973207074271";"-8.077456166542";136.85482384567757;112.99645439362999;137.73935303830862;112.99645105496396;143.05511603495196;142.01112672453067
"1.0";"46.0";"-34.89713924017827";"-8.077456166542";136.69824773129668;111.96964443437574;138.07354120075507;111.9696409832051;142.90953093805155;141.95645006355184
"1.0";"47.0";"-34.89695777292944";"-8.077456166542";136.5456386462547;110.90912172493557;138.40230436798444;110.90911816389017;142.76526790328353;141.90525257296204
"1.0";"48.0";"-34.89677630568061";"-8.077456166542";136.39721818474578;109.81625457317043;138.72581409567718;109.81625090891738;142.62241581811;141.8575893237157
"1.0";"49.0";"-34.89659483843178";"-8.077456166542";136.25320988109615;108.6938836246409;139.04423401153187;108.69387986963496;142.48106597616487;141.81351218213635
"1.0";"50.0";"-34.89641337118295";"-8.077456166542";136.11383843308613;107.54693779871332;139.35772029115626;107.54693397353891;142.34131202201144;141.7730696297804
"1.0";"51.0";"-34.89623190393412";"-8.077456166542";135.9793288587273;106.38324486903616;139.66642209918206;106.38324100543599;142.20324988329935;141.73630659208965
"1.0";"52.0";"-34.89605043668529";"-8.077456166542";135.8499055891894;105.2145526821974;139.970481998572;105.21454882678131;142.06697768958455;141.70326427705322
"1.0";"53.0";"-34.895868969436464";"-8.077456166542";135.72579150177927;104.05772716124216;140.27003633079954;104.057723379628;141.93259567710462;141.67398002505718
"1.0";"54.0";"-34.895687502187634";"-8.077456166542";135.60720689814968;102.93598772545201;140.56521556932546;102.93598410612086;141.80020607884092;141.64848717103908
"1.0";"55.0";"-34.895506034938805";"-8.077456166542";135.4943684342318;101.87985718430181;140.85614464856695;101.87985384070616;141.66991299925147;141.62681491999462
"1.0";"56.0";"-34.895324567689975";"-8.077456166542";135.38748800971075;100.9272493782562;141.14294327034833;100.92724644683445;141.5418222731211;141.60898823679517
"1.0";"57.0";"-34.895143100441146";"-8.077456166542";135.28677162617134;100.12189071525172;141.42572618963985;100.12188834652251;141.41604130805422;141.5950277511795
"1.0";"58.0";"-34.89496163319232";"-8.077456166542";135.1924182242861;99.50931678581603;141.70460348122594;99.50931512670725;141.2926789102253;141.58494967867054
"1.0";"59.0";"-34.89478016594349";"-8.077456166542";135.10461851156956;99.13033767276058;141.9796807887953;99.13033684174225;141.17184509310914;141.57876575805057
"1.0";"60.0";"-34.89459869869466";"-8.077456166542";135.02355379323106;99.01321298369028;142.25105955781314;99.01321304542398;141.05365086903183;141.57648320589826
"1.0";"61.0";"-34.89441723144583";"-8.077456166542";134.9493948194899;99.16717744672405;142.51883725341548;99.16717839627793;140.9382080235186;141.57810468855644
"1.0";"62.0";"-34.894235764197";"-8.077456166542";134.88230066332935;99.58014170540874;142.7831075644564;99.58014346950944;140.82562887256324;141.583628311759
"1.0";"63.0";"-34.89405429694817";"-8.077456166542";134.8224176430227;100.22168408184882;143.04396059474337;100.2216865365477;140.71602600310578;141.5930476280012
"1.0";"64.0";"-34.89387282969934";"-8.077456166542";134.76987830384007;101.04989233026195;143.30148304240575;101.04989532678638;140.60951199718042;141.60635166159344
"1.0";"65.0";"-34.89369136245051";"-8.077456166542";134.72480047311265;102.01914338021295;143.5557583682626;102.0191467691277;140.50619914038134;141.62352495119472
"1.0";"66.0";"-34.89350989520168";"-8.077456166542";134.68728640227914;103.0863295157981;143.80686695398407;103.08633316346649;140.40619911548978;141.64454760947984
"1.0";"67.0";"-34.89332842795285";"-8.077456166542";134.65742200866674;104.21450115266717;144.05488625077436;104.21450494905645;140.30962268230888;141.6693953994595
"1.0";"68.0";"-34.89314696070402";"-8.077456166542";134.63527622856867;105.37416668106712;144.29989091924486;105.37417054100814;140.21657934496082;141.6980398268416
"1.0";"69.0";"-34.89296549345519";"-8.077456166542";134.6209004916971;106.54304309349921;144.54195296109268;106.54304695421982;140.12717700811052;141.73044824770173
"1.0";"70.0";"-34.892784026206364";"-8.077456166542";134.6143283253408;107.70503908783063;144.78114184315015;107.70504290499451;140.0415216237898;141.76658399061802
"1.0";"71.0";"-34.892602558957535";"-8.077456166542";134.61557509458387;108.84901069225404;145.01752461432642;108.84901443584987;139.95971683069925;141.80640649232672
"1.0";"72.0";"-34.892421091708705";"-8.077456166542";134.62463788279575;109.96758231504111;145.25116601592063;109.96758596575944;139.88186358806175;141.84987144586592
"1.0";"73.0";"-34.892239624459876";"-8.077456166542";134.6414955143388;111.05615392079416;145.48212858575098;111.05615746709584;139.80805980628438;141.89693096010015
"1.0";"74.0";"-34.892058157211046";"-8.077456166542";134.66610871912349;112.11211866306951;145.71047275650733;112.11212209893125;139.7383999768524;141.94753372945777
"1.0";"75.0";"-34.89187668996222";"-8.077456166542";134.69842043633366;113.13427110674404;145.9362569487066;113.13427442997978;139.67297480402542;142.00162521266623
"1.0";"76.0";"-34.89169522271339";"-8.077456166542";134.73835625241227;114.12237138745856;146.15953765859982;114.1223745984962;139.6118708410266;142.05914781923732
"1.0";"77.0";"-34.89151375546456";"-8.077456166542";134.78582496630057;115.07683000264156;146.3803695413548;115.07683310364504;139.55517013351016;142.1200411024365
"1.0";"78.0";"-34.89133228821573";"-8.077456166542";134.84071927301713;115.99848283516108;146.59880548981448;115.99848582940737;139.50294987315203;142.18424195746516
"1.0";"79.0";"-34.8911508209669";"-8.077456166542";134.90291655499482;116.88843226371677;146.8148967091084;116.88843515515812;139.45528206423543;142.25168482359348
"1.0";"80.0";"-34.89096935371807";"-8.077456166542";134.9722797692002;117.74793602394429;147.02869278737583;117.74793881690366;139.41223320609205;142.32230188900263
"1.0";"81.0";"-34.89078788646924";"-8.077456166542";135.04865841697122;118.57833026425267;147.2402417628398;118.57833296321408;139.3738639942076;142.39602329712685
"1.0";"82.0";"-34.89060641922041";"-8.077456166542";135.13188958273608;119.38097693760335;147.44959018745422;119.38097954706978;139.3402290427109;142.4727773533297
"1.0";"83.0";"-34.89042495197158";"-8.077456166542";135.2217990273295;120.15722843142022;147.65678318733214;120.15723095581906;139.31137663083294;142.55249073080057
"1.0";"84.0";"-34.89024348472275";"-8.077456166542";135.31820232148854;120.90840435693822;147.8618645201463;120.90840680056036;139.28734847575066;142.63508867461806
"1.0";"85.0";"-34.89006201747392";"-8.077456166542";135.42090600527956;121.63577687737174;148.0648766296826;121.63577924433406;139.26817953402093;142.72049520299387
"1.0";"86.0";"-34.889880550225094";"-8.077456166542";135.5297087596488;122.34056199938337;148.26586069771264;122.34056429360766;139.25389783356263;142.8086333047845
"1.0";"87.0";"-34.889699082976264";"-8.077456166542";135.64440257697646;123.02391499832905;148.464856693342;123.02391722353212;139.24452433786746;142.89942513243358
"1.0";"88.0";"-34.889517615727435";"-8.077456166542";135.76477391840507;123.6869286791774;148.66190341997904;123.68693083886897;139.24007284381162;142.99279218958998
"1.0";"89.0";"-34.889336148478606";"-8.077456166542";135.89060484677321;124.33063355331664;148.85703856006032;124.33063565080232;139.24054991410998;143.08865551272666
"1.0";"90.0";"-34.889154681229776";"-8.077456166542";136.02167412517016;124.95599928082046;149.05029871765944;124.95600131920801;139.24595484510567;143.18693584616952
"1.0";"91.0";"-34.88897321398095";"-8.077456166542";136.15775827239702;125.5639369196245;149.24171945909796;125.56393890183222;139.25627967022626;143.28755381002742
"1.0";"92.0";"-34.88879174673212";"-8.077456166542";136.29863256793675;126.15530165983697;149.43133535166922;126.15530358860335;139.27150919907075;143.39043006059543
"1.0";"93.0";"-34.88861027948329";"-8.077456166542";136.44407200036198;126.73089581893677;149.61918000057906;126.73089769683057;139.29162109172594;143.49548544288328
"1.0";"94.0";"-34.88842881223446";"-8.077456166542";136.59385215441463;127.29147194315618;149.80528608420065;127.29147377258674;139.31658596755037;143.60264113499605
"1.0";"95.0";"-34.88824734498563";"-8.077456166542";136.74775003324842;127.83773590989966;149.98968538773465;127.83773769312708;139.34636754731875;143.71181878416832
"1.0";"96.0";"-34.8880658777368";"-8.077456166542";136.90554481350975;128.37034996130046;150.17240883536007;128.37035170044544;139.38092282729286;143.82294063432093
"1.0";"97.0";"-34.88788441048797";"-8.077456166542";137.06701853202762;128.88993562401754;150.3534865209562;128.8899373210709;139.42020228348258;143.9359296450738
"1.0";"98.0";"-34.88770294323914";"-8.077456166542";137.2319567038778;129.3970764880246;150.53294773747078;129.3970781448561;139.46415010408808;144.05070960220866
"1.0";"99.0";"-34.88752147599031";"-8.077456166542";137.4001488724684;129.8923208295132;150.71082100500504;129.89232244788008;139.51270444787488;144.1672052196302
"1.0";"100.0";"-34.88734000874148";"-8.077456166542";137.57138909306286;130.3761840716161;150.88713409768252;130.37618565317072;139.56579772603035;144.28534223292326
"1.0";"101.0";"-34.88715854149265";"-8.077456166542";137.74547635180923;130.84915108252153;151.06191406936347;130.84915262881896;139.62335690488615;144.40504748464906
"1.0";"102.0";"-34.88697707424382";"-8.077456166542";137.92221492288428;131.31167831447164;151.2351872782643;131.3116798269763;139.6853038267677;144.526249001563
"1.0";"103.0";"-34.886795606994994";"-8.077456166542";138.10141466679272;131.76419578967077;151.40697941053693;131.76419726976286;139.7515555461478;144.64887606397062
"1.0";"104.0";"-34.886614139746165";"-8.077456166542";138.28289127319178;132.2071089406783;151.5773155028604;132.20711038965962;139.8220246782395;144.77285926746882
"1.0";"105.0";"-34.886432672497335";"-8.077456166542";138.46646645184887;132.64080031371483;151.74621996409383;132.64080173281414;139.8966197571578;144.89813057734378
"1.0";"106.0";"-34.886251205248506";"-8.077456166542";138.65196807549182;133.06563114368052;151.9137165960369;133.06563253405858;139.9752456008151;145.0246233759186
"1.0";"107.0";"-34.88606973799968";"-8.077456166542";138.83923027838978;133.48194280972217;152.07982861334145;133.4819441724764;140.0578036797804;145.1522725031595
"1.0";"108.0";"-34.88588827075085";"-8.077456166542";139.02809351451563;133.89005818000058;152.24457866261594;133.8900595161693;140.1441924874333;145.28101429086198
"1.0";"109.0";"-34.88570680350202";"-8.077456166542";139.21840457909818;134.29028285397823;152.4079888407606;134.29028416454457;140.23430790886817;145.41078659074802
"1.0";"110.0";"-34.88552533625319";"-8.077456166542";139.41001659728394;134.68290631012948;152.57008071257107;134.68290759602513;140.32804358615712;145.5415287968109
"1.0";"111.0";"-34.88534386900436";"-8.077456166542";139.60278898350174;135.06820296650474;152.73087532764467;135.0682042286132;140.42529127774773;145.67318186224574
"1.0";"112.0";"-34.88516240175553";"-8.077456166542";139.79658737496777;135.44643316109116;152.89039323662203;135.44643440025098;140.52594120995994;145.80568831130617
"2.0";"1.0";"-34.905305266415965";"-8.077276499625997";145.06436960869414;137.82427233811674;111.14876427393571;137.8242712318668;149.72773238351613;146.60915932091393
"2.0";"2.0";"-34.905123799247896";"-8.077276499625997";144.8727727808613;137.48691381720025;112.32514779481869;137.48691269249002;149.57615949743135;146.4697610313775
"2.0";"3.0";"-34.90494233207983";"-8.077276499625997";144.68030618888065;137.1438797949547;113.44272247969053;137.14387865116927;149.4240432698688;146.33082610930174
"2.0";"4.0";"-34.90476086491176";"-8.077276499625997";144.48699132288345;136.79497971310806;114.50641284352857;136.79497854960192;149.27139424469644;146.19240149767074
"2.0";"5.0";"-34.90457939774369";"-8.077276499625997";144.2928516992218;136.44001346160542;115.52066266017852;136.44001227770045;149.11822374907885;146.05453575019064
"2.0";"6.0";"-34.90439793057562";"-8.077276499625997";144.0979129806574;136.0787707458952;116.48946829226266;136.07876954087854;148.96454393011237;145.9172790496642
"2.0";"7.0";"-34.90421646340755";"-8.077276499625997";143.90220310217907;135.71103040264245;117.4164188720589;135.71102917576405;148.81036779282383;145.7806832235319
"2.0";"8.0";"-34.90403499623948";"-8.077276499625997";143.70575240255457;135.33655965895943;118.30473769022441;135.3365584094296;148.65570923955582;145.644801756276
"2.0";"9.0";"-34.90385352907141";"-8.077276499625997";143.50859376169794;134.95511332972615;119.15732188942388;134.95511205671275;148.50058311075688;145.50968979837043
"2.0";"10.0";"-34.90367206190334";"-8.077276499625997";143.31076274390682;134.5664329469965;119.97677909869367;134.56643164962202;148.3450052271925;145.37540417144635
"2.0";"11.0";"-34.903490594735274";"-8.077276499625997";143.11229774699106;134.170245814848;120.76546049652626;134.1702444921861;148.18899243358834;145.24200336933308
"2.0";"12.0";"-34.903309127567205";"-8.077276499625997";142.9132401572754;133.7662639823253;121.52549024998856;133.76626263339756;148.03256264371137;145.1095475546215
"2.0";"13.0";"-34.903127660399136";"-8.077276499625997";142.71363451041375;133.35418312635005;122.2587915123666;133.35418175012182;147.8757348868911;144.97809855039097
"2.0";"14.0";"-34.90294619323107";"-8.077276499625997";142.51352865790068;132.93368133560753;122.96710927015246;132.933679930984;147.71852935597454;144.84771982673152
"2.0";"15.0";"-34.902764726063";"-8.077276499625997";142.31297393910583;132.504417785482;123.65203036793497;132.50441635130343;147.56096745670322;144.7184764816898
"2.0";"16.0";"-34.90258325889493";"-8.077276499625997";142.11202535858826;132.06603129308323;124.3150010394593;132.0660298281201;147.40307185849224;144.5904352162648
"2.0";"17.0";"-34.90240179172686";"-8.077276499625997";141.9107417683705;131.61813874029593;124.95734225351148;131.61813724324338;147.24486654658182;144.46366430307847
"2.0";"18.0";"-34.90222032455879";"-8.077276499625997";141.70918605476365;131.1603333515891;125.5802631550232;131.160331821061;147.08637687552337;144.3382335483525
"2.0";"19.0";"-34.90203885739072";"-8.077276499625997";141.5074253292367;130.69218281205974;126.18487285082824;130.69218124658232;146.92762962395005;144.2142142468265
"2.0";"20.0";"-34.90185739022265";"-8.077276499625997";141.30553112271383;130.2132272098716;126.77219075903054;130.2132256078761;146.7686530505704;144.09167912926674
"2.0";"21.0";"-34.90167592305458";"-8.077276499625997";141.1035795825596;129.72297678591949;127.34315571256806;129.72297514573467;146.60947695131014;143.97070230222707
"2.0";"22.0";"-34.901494455886514";"-8.077276499625997";140.9016516713787;129.22090947226067;127.89863398196732;129.22090779210404;146.4501327175133;143.85135917974543
"2.0";"23.0";"-34.901312988718445";"-8.077276499625997";140.6998333666073;128.70646819968488;128.4394263596639;128.70646647765355;146.29065339509688;143.73372640668137
"2.0";"24.0";"-34.901131521550376";"-8.077276499625997";140.49821585971253;128.1790579538763;128.96627442852596;128.17905618793674;146.13107374453733;143.61788177343223
"2.0";"25.0";"-34.90095005438231";"-8.077276499625997";140.296895753639;127.63804255913621;129.47986612013602;127.63804074711311;145.9714303015476;143.50390412179766
"2.0";"26.0";"-34.90076858721424";"-8.077276499625997";140.09597525695457;127.08274116885886;129.98084065368832;127.08273930842316;145.81176143828296;143.3918732418047
"2.0";"27.0";"-34.90058712004617";"-8.077276499625997";139.89556237294266;126.51242444328665;130.46979293374895;126.51242253194224;145.65210742489288;143.28186975934977
"2.0";"28.0";"-34.9004056528781";"-8.077276499625997";139.69577108167508;125.92631039808549;130.94727747433504;125.92630843315493;145.4925104912118;143.17397501456824
"2.0";"29.0";"-34.90022418571003";"-8.077276499625997";139.49672151287186;125.32355991282043;131.41381190753964;125.32355789142962;145.33301488835716;143.06827093089655
"2.0";"30.0";"-34.90004271854196";"-8.077276499625997";139.29854010711995;124.70327189767411;131.86988012703807;124.70326981673567;145.1736669499759;142.96483987485794
"2.0";"31.0";"-34.89986125137389";"-8.077276499625997";139.101359762778;124.06447813148574;132.31593511006145;124.06447598768143;145.01451515285186;142.86376450667072
"2.0";"32.0";"-34.89967978420582";"-8.077276499625997";138.9053199656486;123.40613780691461;132.75240145564715;123.40613559667696;144.85561017655715;142.7651276218509
"2.0";"33.0";"-34.899498317037754";"-8.077276499625997";138.71056689825025;122.72713185290465;133.17967767202342;122.72712957239781;144.69700496179863;142.6690119840616
"2.0";"34.0";"-34.899316849869685";"-8.077276499625997";138.51725352527797;122.02625715595005;133.59813824173915;122.02625480105085;144.5387547670769;142.57550014954347
"2.0";"35.0";"-34.899135382701616";"-8.077276499625997";138.32553965160696;121.30222087766548;134.00813548949702;121.30221844394501;144.38091722324143;142.48467428354792
"2.0";"36.0";"-34.898953915533546";"-8.077276499625997";138.13559194897522;120.55363517812906;134.41000127450803;120.55363266083636;144.22355238548946;142.39661596928372
"2.0";"37.0";"-34.89877244836548";"-8.077276499625997";137.94758394728535;119.77901281892571;134.8040485264741;119.77901021297541;144.06672278231974;142.31140600998012
"2.0";"38.0";"-34.89859098119741";"-8.077276499625997";137.7616959863036;118.97676436105164;135.19057264196607;118.97676166101841;143.91049346091427;142.22912422476134
"2.0";"39.0";"-34.89840951402934";"-8.077276499625997";137.57811512340984;118.14519802660269;135.56985275593829;118.14519522672677;143.75493202838402;142.14984923912024
"2.0";"40.0";"-34.89822804686127";"-8.077276499625997";137.39703499298295;117.28252381218087;135.94215290136563;117.28252090639093;143.6001086882761;142.0736582708693
"2.0";"41.0";"-34.8980465796932";"-8.077276499625997";137.218655612996;116.3868642039655;136.30772306846256;116.38686118592854;143.44609627170232;142.00062691253592
"2.0";"42.0";"-34.89786511252513";"-8.077276499625997";137.04318313446063;115.45627496382167;136.66680017361736;115.45627182703338;143.29297026241292;141.93082891125223
"2.0";"43.0";"-34.89768364535706";"-8.077276499625997";136.87082952951192;114.48878110006882;137.0196089470162;114.48877783800515;143.14080881510276;141.8643359472686
"2.0";"44.0";"-34.897502178188994";"-8.077276499625997";136.70181221417045;113.48243554781712;137.36636274692205;113.4824321541768;142.9896927662052;141.80121741229064
"2.0";"45.0";"-34.897320711020924";"-8.077276499625997";136.53635360217794;112.43541160537139;137.7072643076875;112.43540807445339;142.83970563639755;141.74154018890314
"2.0";"46.0";"-34.897139243852855";"-8.077276499625997";136.37468058677587;111.34614527387119;138.04250642780525;111.34614160115126;142.69093362401566;141.68536843239545
"2.0";"47.0";"-34.896957776684786";"-8.077276499625997";136.2170239479013;110.21355092376754;138.3722726036195;110.21354710676614;142.5434655885514;141.632763356346
"2.0";"48.0";"-34.89677630951672";"-8.077276499625997";136.06361768301096;109.03734381596252;138.69673761372118;109.0373398555353;142.3973930233919;141.58378302335066
"2.0";"49.0";"-34.89659484234865";"-8.077276499625997";135.91469826062007;107.81851637136525;139.01606805852168;107.81851227359667;142.25281001694572;141.5384821422957
"2.0";"50.0";"-34.89641337518058";"-8.077276499625997";135.77050379665522;106.56003117648672;139.33042285903457;106.56002695542287;142.10981320130014;141.4969118735755
"2.0";"51.0";"-34.89623190801251";"-8.077276499625997";135.63127315486662;105.26780926088588;139.63995371848057;105.26780494238469;141.9685016875573;141.4591196436409
"2.0";"52.0";"-34.89605044084444";"-8.077276499625997";135.4972449738156;103.95209744598186;139.9448055499671;103.95209307293968;141.82897698701188;141.4251489702319
"2.0";"53.0";"-34.89586897367637";"-8.077276499625997";135.36865662433104;102.62927056358009;140.2451168731687;102.62926620260276;141.69134291735935;141.3950392996023
"2.0";"54.0";"-34.8956875065083";"-8.077276499625997";135.24574310279675;101.32401739848314;140.54102018264743;101.32401314751215;141.55570549315917;141.36882585697947
"2.0";"55.0";"-34.89550603934023";"-8.077276499625997";135.12873586715784;100.07160029020312;140.83264229019423;100.07159628540686;141.42217279983007;141.34653951142394
"2.0";"56.0";"-34.895324572172164";"-8.077276499625997";135.0178616240912;98.91939419421013;141.12010464334668;98.91939061245778;141.29085485051633;141.32820665615913
"2.0";"57.0";"-34.895143105004095";"-8.077276499625997";134.9133410773286;97.92624358416353;141.40352362203097;97.92624063518245;141.16186342524523;141.31384910533222
"2.0";"58.0";"-34.894961637836026";"-8.077276499625997";134.81538764861205;97.15772208861802;141.68301081509657;97.15771999068437;141.0353118918889;141.3034840080467
"2.0";"59.0";"-34.89478017066796";"-8.077276499625997";134.7242061841481;96.67605928370213;141.958673278347;96.67605822204602;140.9113150085562;141.2971237803724
"2.0";"60.0";"-34.89459870349989";"-8.077276499625997";134.63999166066594;96.52617918091582;142.2306137755244;96.52617926000822;140.78998870716708;141.2947760558972
"2.0";"61.0";"-34.89441723633182";"-8.077276499625997";134.56292790621757;96.72307996984736;142.4989310035744;96.72308118164075;140.67144985810742;141.2964436552322
"2.0";"62.0";"-34.89423576916375";"-8.077276499625997";134.49318635164536;97.24716068793623;142.7637198033985;97.24716291443305;140.5558160160214;141.302124574726
"2.0";"63.0";"-34.89405430199568";"-8.077276499625997";134.43092482913164;98.05028302401787;143.02507135719674;98.05028607258917;140.44320514697816;141.31181199448267
"2.0";"64.0";"-34.89387283482761";"-8.077276499625997";134.37628643440505;99.0689845211624;143.2830733734059;99.06898817257976;140.33373533743904;141.325494305616
"2.0";"65.0";"-34.89369136765954";"-8.077276499625997";134.3293984689742;100.23813786888539;143.53781026015258;100.23814191689652;140.22752448565922;141.34315515651215
"2.0";"66.0";"-34.89350990049147";"-8.077276499625997";134.29037147817758;101.50029853073954;143.78936328806284;101.50030280388012;140.12468997637416;141.36477351771393
"2.0";"67.0";"-34.893328433323404";"-8.077276499625997";134.25929839986748;102.80977799548333;144.03781074319878;102.80978236311002;140.02534833984933;141.39032376488913
