"i";"j";"lon";"lat";"PL_1";"PL_2";"PL_3";"PL_4";"PL_5";"PL_6"
"1.0";"72.0";"-34.895664818240085";"-8.0774786249065";135.63762348767918;102.99949734913861;140.60512341195334;102.99949382846464;141.8142674004404;141.68026558632516
"1.0";"73.0";"-34.89552871779589";"-8.0774786249065";135.55337118464385;102.2231497572731;140.82324727805118;102.2231464443834;141.71684421904433;141.664067291541
"1.0";"74.0";"-34.895392617351696";"-8.0774786249065";135.47244372245626;101.50206781966317;141.03904187565544;101.50206478764133;141.62065143841238;141.65002319093725
"1.0";"75.0";"-34.8952565169075";"-8.0774786249065";135.39492796038468;100.85365379202113;141.25255602631822;100.85365112065762;141.52573399280857;141.63814238701804
"1.0";"76.0";"-34.89512041646331";"-8.0774786249065";135.320908669752;100.29637318080744;141.4638370451385;100.29637095222265;141.43213727352472;141.62843260346025
"1.0";"77.0";"-34.89498431601911";"-8.0774786249065";135.25046825958125;99.8485366287754;141.67293080158274;99.84853492109707;141.3399070856908;141.62090016845585
"1.0";"78.0";"-34.89484821557492";"-8.0774786249065";135.18368650144777;99.52669284007848;141.8798817772939;99.5266917197483;141.24908960207378;141.61555000100978
"1.0";"79.0";"-34.89471211513072";"-8.0774786249065";135.12064025522005;99.34384075528466;142.08473312106497;99.34384026924833;141.15973131384956;141.6123856002555
"1.0";"80.0";"-34.89457601468653";"-8.0774786249065";135.0614031974489;99.30780536420315;142.28752670114025;99.30780553369848;141.07187897834535;141.6114090378363
"1.0";"81.0";"-34.894439914242334";"-8.0774786249065";135.00604555422785;99.42016776800115;142.4883031549976;99.42016858556067;140.98557956376519;141.61262095338813
"1.0";"82.0";"-34.89430381379814";"-8.0774786249065";134.95463384039226;99.67604062730675;142.68710193675452;99.67604205782483;140.90088019092602;141.6160205531435
"1.0";"83.0";"-34.894167713353944";"-8.0774786249065";134.90723060694899;100.06475319997887;142.88396136233166;100.06475518553593;140.81782807204914;141.62160561166382
"1.0";"84.0";"-34.89403161290975";"-8.0774786249065";134.863894198632;100.57125340845012;143.0789186524988;100.5712558755728;140.73647044666902;141.62937247669143
"1.0";"85.0";"-34.893895512465555";"-8.0774786249065";134.82467852346025;101.17786529335864;143.2720099739202;101.17786816096425;140.6568545147389;141.63931607709983
"1.0";"86.0";"-34.89375941202136";"-8.0774786249065";134.78963283613012;101.86601918321168;143.46327047830945;101.86602236970919;140.57902736703372;141.65142993390532
"1.0";"87.0";"-34.893623311577166";"-8.0774786249065";134.7588015370094;102.61767427763414;143.65273433979593;102.61767770627317;140.50303591296782;141.66570617429016
"1.0";"88.0";"-34.89348721113297";"-8.0774786249065";134.73222398840875;103.41630465565423;143.8404347905996;103.41630825787558;140.4289268059675;141.68213554857388
"1.0";"89.0";"-34.893351110688776";"-8.0774786249065";134.7099343496928;104.2474509987735;144.02640415510453;104.24745471578642;140.3567463665574;141.70070745005594
"1.0";"90.0";"-34.89321501024458";"-8.0774786249065";134.69196143265768;105.09891872582158;144.21067388241585;105.09892250885483;140.28654050334117;141.7214099376413
"1.0";"91.0";"-34.89307890980039";"-8.0774786249065";134.67832857844445;105.9607299052906;144.39327457748007;105.96073371499186;140.21835463207756;141.7442297611486
"1.0";"92.0";"-34.89294280935619";"-8.0774786249065";134.66905355708303;106.82492886251339;144.57423603084328;106.8249326678927;140.1522335930729;141.7691523891888
"1.0";"93.0";"-34.892806708912";"-8.0774786249065";134.6641484905687;107.68531862619014;144.75358724711793;107.68532240339053;140.08822156713282;141.7961620394941
"1.0";"94.0";"-34.8926706084678";"-8.0774786249065";134.66361980016745;108.53718018835184;144.93135647222456;108.53718391942563;140.02636199033353;141.8252417115655
"1.0";"95.0";"-34.89253450802361";"-8.0774786249065";134.66746817843025;109.37700538547745;145.10757121947026;109.37700905726575;139.96669746789436;141.85637322150058
"1.0";"96.0";"-34.892398407579414";"-8.0774786249065";134.67568858617173;110.20225891632163;145.28225829452327;110.2022625194804;139.90926968744847;141.88953723885578
"1.0";"97.0";"-34.89226230713522";"-8.0774786249065";134.68827027444087;111.01117513266948;145.45544381933823;111.01117866085153;139.85411933202792;141.92471332538994
"1.0";"98.0";"-34.892126206691024";"-8.0774786249065";134.70519683128302;111.80258948797457;145.62715325508486;111.80259293715905;139.80128599309242;141.9618799755326
"1.0";"99.0";"-34.89199010624683";"-8.0774786249065";134.72644625286705;112.57580158177973;145.79741142412885;112.57580494973188;139.75080808394577;142.0010146584149
"1.0";"100.0";"-34.891854005802635";"-8.0774786249065";134.75199103833242;113.33046553330624;145.96624253111136;113.33046881914771;139.70272275389556;142.04209386129835
"1.0";"101.0";"-34.89171790535844";"-8.0774786249065";134.78179830750278;114.06650320758125;146.1336701831708;114.06650641145173;139.65706580352;142.0850931342352
"1.0";"102.0";"-34.891581804914246";"-8.0774786249065";134.8158299404168;114.78403611871764;146.2997174093484;114.78403924151009;139.61387160141513;142.12998713579208
"1.0";"103.0";"-34.89144570447005";"-8.0774786249065";134.85404273744683;115.48333235660431;146.46440667921635;115.48333539975945;139.57317300279797;142.17674967966977
"1.0";"104.0";"-34.89130960402586";"-8.0774786249065";134.8963885986155;116.1647654621498;146.62775992076553;116.16476842749726;139.53500127034522;142.22535378205214
"1.0";"105.0";"-34.89117350358166";"-8.0774786249065";134.94281472057804;116.82878272855112;146.7897985375876;116.82878561818731;139.49938599764477;142.27577170951918
"1.0";"106.0";"-34.89103740313747";"-8.0774786249065";134.99326380962026;117.47588089465043;146.95054342538444;117.47588371084517;139.46635503563527;142.32797502736253
"1.0";"107.0";"-34.89090130269327";"-8.0774786249065";135.04767430892485;118.1065876098973;147.1100149878361;118.10659035502279;139.43593442240103;142.38193464814475
"1.0";"108.0";"-34.89076520224908";"-8.0774786249065";135.1059806382876;118.72144739057697;147.26823315185695;118.72145006705426;139.40814831668092;142.4376208803482
"1.0";"109.0";"-34.89062910180488";"-8.0774786249065";135.16811344441481;119.32101106159126;147.42521738226762;119.3210136718502;139.38301893543672;142.4950034769644
"1.0";"110.0";"-34.89049300136069";"-8.0774786249065";135.23399985991028;119.90582789698898;147.58098669590964;119.90583044343845;139.36056649581164;142.55405168388103
"1.0";"111.0";"-34.890356900916494";"-8.0774786249065";135.30356376905604;120.47643984540925;147.73555967522776;120.47644233041564;139.3408091617903;142.61473428792817
"1.0";"112.0";"-34.8902208004723";"-8.0774786249065";135.37672607851238;121.03337736244575;147.88895448134343;121.03337978831755;139.3237629958508;142.67701966445466
"1.0";"113.0";"-34.890084700028105";"-8.0774786249065";135.45340499110102;121.57715647819235;148.04118886664256;121.57715884716947;139.3094419158757;142.7408758243104
"1.0";"114.0";"-34.88994859958391";"-8.0774786249065";135.53351628089564;122.10827681111854;148.19228018689853;122.10827912536529;139.29785765756185;142.80627046011867
"1.0";"115.0";"-34.889812499139715";"-8.0774786249065";135.61697356791709;122.62722030397674;148.34224541295106;122.62722256557754;139.2890197425404;142.8731709917312
"1.0";"116.0";"-34.88967639869552";"-8.0774786249065";135.7036885908228;123.13445050767369;148.4911011419601;123.13445271863101;139.28293545238844;142.94154461076457
"1.0";"117.0";"-34.889540298251326";"-8.0774786249065";135.79357147607973;123.63041227810842;148.638863608253;123.6304144403421;139.27960980867985;143.01135832412677
"1.0";"118.0";"-34.88940419780713";"-8.0774786249065";135.88653100222479;124.1155317813674;148.78554869378283;124.11553389671525;139.27904555919022;143.08257899644977
"1.0";"119.0";"-34.88926809736294";"-8.0774786249065";135.98247485793465;124.59021672630988;148.93117193821374;124.59021879652911;139.28124317033547;143.155173391352
"1.0";"120.0";"-34.88913199691874";"-8.0774786249065";136.08130989275432;125.05485676197392;149.07574854864976;125.05485878874325;139.28620082588725;143.2291082114639
"1.0";"121.0";"-34.88899589647455";"-8.0774786249065";136.18294235946223;125.50982399155797;149.2192934090214;125.50982597647996;139.29391443197312;143.30435013715612
"1.0";"122.0";"-34.88885979603035";"-8.0774786249065";136.2872781471804;125.9554735658859;149.36182108914508;125.9554755104898;139.30437762833233;143.38086586391935
"1.0";"123.0";"-34.88872369558616";"-8.0774786249065";136.39422300446847;126.39214432795215;149.5033458534681;126.39214623369679;139.31758180576236;143.45862213835176
"1.0";"124.0";"-34.88858759514196";"-8.0774786249065";136.5036827517694;126.82015948691034;149.64388166951275;126.82016135518712;139.3335161296558;143.53758579271764
"1.0";"125.0";"-34.88845149469777";"-8.0774786249065";136.61556348269772;127.23982730513738;149.78344221603157;127.23982913727332;139.35216756949336;143.6177237780481
"1.0";"126.0";"-34.888315394253574";"-8.0774786249065";136.72977175378315;127.65144178610595;149.92204089088543;127.65144358336676;139.3735209341247;143.69900319576183
"1.0";"127.0";"-34.88817929380938";"-8.0774786249065";136.84621476239397;128.05528335398566;150.05969081865584;128.0552851175786;139.39755891263835;143.7813913277903
"1.0";"128.0";"-34.888043193365185";"-8.0774786249065";136.96480051267397;128.45161951836673;150.19640485800198;128.45162124944363;139.42426212059164;143.86485566519826
"1.0";"129.0";"-34.88790709292099";"-8.0774786249065";137.0854379694241;128.84070551941616;150.33219560877268;128.84070721907614;139.4536091513449;143.94936393529682
"1.0";"130.0";"-34.887770992476796";"-8.0774786249065";137.2080371999535;129.2227849502552;150.46707541888279;129.22278661954732;139.48557663221854;144.03488412725082
"1.0";"131.0";"-34.8876348920326";"-8.0774786249065";137.33250950400605;129.59809035448356;150.60105639096395;129.59809199440946;139.5201392851701;144.121384516189
"1.0";"132.0";"-34.887498791588406";"-8.0774786249065";137.45876753194474;129.96684379764616;150.7341503887975;129.96684540916254;139.55726999166743;144.20883368582918
"1.0";"133.0";"-34.88736269114421";"-8.0774786249065";137.58672539144143;130.32925741209746;150.86636904353887;130.3292589961184;139.5969398614191;144.29720054963562
"1.0";"134.0";"-34.88722659070002";"-8.0774786249065";137.71629874297778;130.685533915215;150.9977237597411;130.6855354726141;139.63911830460805;144.38645437052978
"1.0";"135.0";"-34.88709049025582";"-8.0774786249065";137.84740488451263;131.03586710128238;151.1282257211852;131.03586863289507;139.68377310726402;144.47656477917994
"1.0";"136.0";"-34.88695438981163";"-8.0774786249065";137.97996282571256;131.38044230763114;151.25788589652498;131.38044381425647;139.73087050940288;144.56750179089724
"1.0";"137.0";"-34.88681828936743";"-8.0774786249065";138.11389335217757;131.7194368558213;151.38671504475278;131.71943833822397;139.7803752855558;144.65923582117045
"1.0";"138.0";"-34.88668218892324";"-8.0774786249065";138.24911908011902;132.05302046877318;151.51472372049366;132.05302192768522;139.8322508273097;144.75173769987288
"1.0";"139.0";"-34.886546088479044";"-8.0774786249065";138.38556450197007;132.38135566484652;151.64192227913375;132.38135710096907;139.88645922748057;144.8449786841783
"1.0";"140.0";"-34.88640998803485";"-8.0774786249065";138.52315602342068;132.70459812991407;151.76832088178926;132.7045995439189;139.94296136554607;144.9389304702243
"1.0";"141.0";"-34.886273887590654";"-8.0774786249065";138.66182199238054;133.02289706849746;151.89392950012208;133.02289846102855;140.00171699396898;145.03356520356303
"1.0";"142.0";"-34.88613778714646";"-8.0774786249065";138.8014927203755;133.33639553503693;152.01875792100748;133.33639690671185;140.06268482505212;145.12885548844096
"1.0";"143.0";"-34.886001686702265";"-8.0774786249065";138.94210049688337;133.6452307463517;152.14281575105917;133.64523209776297;140.12582261797633;145.22477439595073
"1.0";"144.0";"-34.88586558625807";"-8.0774786249065";139.0835795971103;133.9495343763247;152.26611242101743;133.94953570804097;140.1910872656853;145.32129547109807
"1.0";"145.0";"-34.885729485813876";"-8.0774786249065";139.22586628370098;134.2494328338123;152.38865719000452;134.24943414637966;140.2584348812959;145.41839273882874
"1.0";"146.0";"-34.88559338536968";"-8.0774786249065";139.3688988028651;134.54504752474287;152.5104591496527;134.54504881868584;140.32782088372912;145.51604070905918
"1.0";"147.0";"-34.88545728492549";"-8.0774786249065";139.51261737538863;134.8364950993257;152.63152722810923;134.8364963751484;140.3992000822733;145.61421438075666
"1.0";"148.0";"-34.88532118448129";"-8.0774786249065";139.65696418298387;135.12388768524997;152.7518701939226;135.12388894343707;140.47252675981068;145.7128892451127
"1.0";"149.0";"-34.8851850840371";"-8.0774786249065";139.80188335041416;135.40733310770796;152.87149665981426;135.40733434872564;140.54775475445695;145.81204128785524
"2.0";"1.0";"-34.90532794980062";"-8.077343874719498";145.13949303889024;137.8824815097939;111.15953199882833;137.88248040761832;149.78734199524868;146.68907575501464
"2.0";"2.0";"-34.90519184940185";"-8.077343874719498";144.9966977896073;137.63092567350236;112.0396509062711;137.63092455766287;149.67422820972573;146.58509840567066
"2.0";"3.0";"-34.90505574900308";"-8.077343874719498";144.8534221763808;137.3762324835476;112.88720640931447;137.37623135370805;149.56081319615902;146.48137722117468
"2.0";"4.0";"-34.90491964860431";"-8.077343874719498";144.70967507047507;137.11832430999172;113.70414511804393;137.1183231658037;149.447101327327;146.3779315647516
"2.0";"5.0";"-34.90478354820554";"-8.077343874719498";144.56546596097698;136.85712067282316;114.4922965649342;136.8571195139254;149.3330972167175;146.27478129665263
"2.0";"6.0";"-34.904647447806774";"-8.077343874719498";144.4208049819521;136.59253810458273;115.25337125114007;136.5925369306005;149.21880572689065;146.17194677867892
"2.0";"7.0";"-34.904511347408004";"-8.077343874719498";144.27570294055172;136.32449000490044;115.98896281997406;136.32448881544482;149.1042319780748;146.06944887824565
"2.0";"8.0";"-34.904375247009234";"-8.077343874719498";144.1301713460847;136.05288648639203;116.70055271152276;136.05288528105925;148.98938135699805;145.96730897194945
"2.0";"9.0";"-34.904239146610465";"-8.077343874719498";143.98422244006719;135.77763421132212;117.38951621047363;135.77763298969285;148.8742595259582;145.86554894859907
"2.0";"10.0";"-34.904103046211695";"-8.077343874719498";143.83786922726057;135.4986362183974;118.05712917429625;135.49863498003592;148.758872432134;145.7641912116699
"2.0";"11.0";"-34.903966945812925";"-8.077343874719498";143.69112550770538;135.21579173900457;118.70457498099562;135.215790483458;148.6432263171393;145.66325868113972
"2.0";"12.0";"-34.903830845414156";"-8.077343874719498";143.54400590975666;134.92899600215725;119.33295140489626;134.92899472895454;148.52732772682202;145.5627747946634
"2.0";"13.0";"-34.903694745015386";"-8.077343874719498";143.3965259241222;134.63814002736052;119.94327724224604;134.63813873601168;148.4111835213094;145.46276350804231
"2.0";"14.0";"-34.903558644616616";"-8.077343874719498";143.24870193890163;134.3431104045435;120.5364985839529;134.34310909453845;148.2948008853002;145.3632492949437
"2.0";"15.0";"-34.90342254421785";"-8.077343874719498";143.10055127562103;134.04378906014662;121.11349468269125;134.04378773095422;148.17818733860432;145.26425714582382
"2.0";"16.0";"-34.90328644381908";"-8.077343874719498";142.95209222625127;133.7400530083844;121.67508339419845;133.74005165945124;148.0613507469295;145.16581256600855
"2.0";"17.0";"-34.90315034342031";"-8.077343874719498";142.80334409119536;133.43177408663178;122.22202619343264;133.431772717381;147.94429933291423;145.06794157288417
"2.0";"18.0";"-34.90301424302154";"-8.077343874719498";142.65432721822256;133.11881867380816;122.7550327791918;133.11881728363826;147.82704168740577;144.97067069215004
"2.0";"19.0";"-34.90287814262277";"-8.077343874719498";142.50506304232206;132.80104739055298;123.27476528840225;132.80104597883638;147.70958678098023;144.874026953086
"2.0";"20.0";"-34.902742042224";"-8.077343874719498";142.35557412644079;132.47831477990331;123.78184214534693;132.47831334598484;147.59194397570252;144.77803788278533
"2.0";"21.0";"-34.90260594182523";"-8.077343874719498";142.20588420306385;132.1504689670982;124.27684157282891;132.15046751029365;147.47412303712167;144.6827314993058
"2.0";"22.0";"-34.90246984142646";"-8.077343874719498";142.05601821658635;131.81735129704435;124.7603047924836;131.81734981663882;147.35613414649671;144.58813630369065
"2.0";"23.0";"-34.90233374102769";"-8.077343874719498";141.90600236641734;131.4787959478881;125.23273894072042;131.47879444313415;147.2379879132478;144.49428127081242
"2.0";"24.0";"-34.90219764062892";"-8.077343874719498";141.75586415074596;131.1346295190467;125.69461972547685;131.13462798916257;147.11969538762463;144.40119583899278
"2.0";"25.0";"-34.90206154023015";"-8.077343874719498";141.60563241088997;130.78467059196393;126.14639384735617;130.78466903613145;147.0012680735849;144.30890989835336
"2.0";"26.0";"-34.90192543983138";"-8.077343874719498";141.4553373761345;130.4287292617704;126.5884812069652;130.428727679133;146.88271794187304;144.2174537778533
"2.0";"27.0";"-34.90178933943261";"-8.077343874719498";141.30501070895727;130.06660663795367;127.02127691848328;130.06660502761395;146.76405744328812;144.12685823097127
"2.0";"28.0";"-34.90165323903384";"-8.077343874719498";141.1546855505221;129.69809431208014;127.4451531477428;129.6980926730975;146.64529952212953;144.0371544199916
"2.0";"29.0";"-34.90151713863507";"-8.077343874719498";141.00439656630957;129.3229737905692;127.86046079143466;129.32297212195735;146.5264576298056;143.94837389885672
